"question","option1","option2","option3","option4","answer","explanation","difficulty"
"Un patient cirrhotique est hospitalisé pour une ascite réfractaire. La créatininémie est à 140 µmol/l, la natrémie à 128 mEq/l. Il n'a pas de protéinurie. Le remplissage vasculaire n'améliore pas la fonction rénale. Quel est le diagnostic ? Quel est le pronostic ?","Syndrome hépato-rénal (type 1 probable car créatinine >130, absence d'amélioration). Pronostic : survie médiane 15 jours pour le type 1.","Document : critères du SHR, survie.","Difficult"
"Quelle est la différence entre le score de Child-Pugh et le score MELD dans l'évaluation de la cirrhose ?","Child-Pugh utilise bilirubine, albumine, TP, ascite, encéphalopathie (clinique) ; MELD utilise créatininémie, bilirubine, INR, et dialyse (plus objectif, pour priorisation transplantation).","Document décrit les deux scores.","Difficult"
"Un patient cirrhotique a une hémorragie digestive par rupture de varices œsophagiennes. Après ligature, il développe une confusion, une inversion du cycle nycthéméral, et un asterixis. Quel est le stade de l'encéphalopathie ? Quel autre facteur pourrait aggraver ?","Stade 1 (astérixis + désorganisation cycle). Facteur aggravant : constipation, infection, hyponatrémie, benzodiazépines, etc.","Document : stade 1 = astérixis + désorganisation cycle.","Difficult"
"Un patient cirrhotique avec ascite a une ponction d'ascite : protides 35 g/l, lymphocytes 80%, ADA élevé. Quel diagnostic ? Quel examen complémentaire ?","Tuberculose péritonéale. Examen : recherche de BK (difficile), GeneXpert, ou laparoscopie avec granulations blanchâtres.","Document : tuberculose : protides>30, lymphocytes, ADA élevé, laparoscopie granulations.","Difficult"
"Un patient cirrhotique a une thrombopénie à 50 000/mm3. Quel est le mécanisme ? Quel autre signe d'hypersplénisme peut exister ?","Hypersplénisme secondaire à la splénomégalie (hypertension portale). Autres signes : anémie, leucopénie (pancytopénie).","Document : 'Thrombopénie expliqué par l'hypersplénisme' et 'Hypersplénisme, Anémie, Thrombopénie'.","Difficult"
"Quels sont les trois types de varices pouvant être observées à l'endoscopie digestive haute chez un cirrhotique ?","Varices œsophagiennes, varices cardio-tubérositaires, gastropathie congestive (ou varices gastriques).","Document : 'Varices œsophagiennes et gastriques ; Gastropathie congestive'.","Difficult"
"Un patient cirrhotique a un TP à 35%, une albumine à 25 g/l, une bilirubine à 60 µmol/l, une ascite abondante, et une encéphalopathie stade 2. Quel est son score Child-Pugh et son stade ?","Bilirubine >50 = 3 pts, albumine <28 = 3 pts, TP <40 = 3 pts, ascite abondante = 3 pts, encéphalopathie minime (stade2) = 2 pts? Attention : encéphalopathie stade2 correspond à 'Minime (Haven 1-2)' donc 2 pts. Total = 3+3+3+3+2 = 14 points, stade C (10-15).","Document score Child-Pugh.","Difficult"
"Un patient cirrhotique se présente avec un ictère mixte. Expliquez les deux composantes de cet ictère.","Composante libre (BL) par insuffisance hépatocellulaire (incapacité à conjuguer), composante conjuguée (BC) par cholestase due à la compression des voies biliaires par les nodules de régénération.","Document : 'Ictère (à cause de l'incapacité du foie à transformer BL en BC; et aussi à cause des nodules de régénération qui compriment les voies biliaires)'.","Difficult"
"Quels sont les quatre stades de l'encéphalopathie hépatique selon West Haven ? Décrivez brièvement chacun.","Stade1 : astérixis, désorganisation cycle ; Stade2 : confusion, désorientation, ralentissement psychomoteur ; Stade3 : coma calme avec signes pyramidaux ; Stade4 : coma sans focalisation, disparition de l'asterixis.","Document classification.","Difficult"
"Un patient cirrhotique a une échographie montrant une veine ombilicale perméabilisée. Que signifie ce signe ?","Anastomose porto-cave de type antérieur, signe d'hypertension portale sévère avec circulation collatérale.","Document : 'Perméabilisation de la veine ombilicale (dans le ligament rond) (anastomose porto-cave type antérieur)'.","Difficult"
"Selon le document, quels sont les deux éléments anatomopathologiques définissant la cirrhose du foie ?","Fibrose extensive et infiltration graisseuse","Fibrose extensive et nodules de régénération","Nodules de régénération et cholestase","Inflammation et nécrose","2","La définition donnée dans l'introduction : 'Maladie du foie caractérisée par la présence de 2 éléments : 1. Fibrose extensive, 2. Nodule de régénération'.","Easy"
"Parmi les maladies digestives, quelle est la place de la cirrhose en termes d'hospitalisation et de décès en milieu hospitalier ?","Deuxième cause","Première cause","Troisième cause","Cause rare","2","Le document indique : 'Parmi les maladies digestives : C'est la première cause d'hospitalisation ; également, première cause de décès en milieu hospitalier'.","Easy"
"Quelle est la durée de la phase compensée de la cirrhose selon le document ?","1 à 6 mois","1 à 10 ans","10 à 20 ans","Moins d'un an","2","Le document précise : 'Stade compensé : Période allant de 1 à 10 ans'.","Easy"
"À la palpation, comment se présente le foie cirrhotique au stade compensé ?","Mou, bord inférieur arrondi, douloureux","Dur, bord inférieur tranchant, indolore","Ferme, bord inférieur régulier, sensible","Atrophié, bord inférieur irrégulier","2","Le document décrit : 'A la palpation : dur, à bord inférieur tranchant, indolore'.","Easy"
"Quel est le seuil de vitesse d'onde au fibroscan (élastométrie) à partir duquel on parle de fibrose extensive ?","5 Kpa","7,9 Kpa","10 Kpa","15 Kpa","2","Le document indique : 'Fibrose extensive : à partir de 7,9 Kpa' (N = 5 Kpa).","Easy"
"Dans la cirrhose décompensée, quels sont les trois types de signes constituant la triade clinique ?","Foie cirrhotique, signes d'HTP, signes d'IHC","Ascite, ictère, encéphalopathie","Varices, splénomégalie, œdèmes","Hépatomégalie, douleur, fièvre","1","Le document mentionne : 'Clinique : triade : 1. Foie cirrhotique, 2. Signes d'HTP, 3. Signes d'insuffisance hépatocellulaire'.","Easy"
"Quel est le signe cutané d'insuffisance hépatocellulaire qui s'efface à la vitropression et dont le comptage permet d'apprécier la gravité ?","Erythrose palmaire","Angiomes stellaires","Hippocratisme digital","Ictère","2","Le document précise : 'Angiomes stellaires... Les compter car permet d'apprécier la gravité' et 's'effaçant à la vitropression'.","Easy"
"Quelle est la coloration caractéristique des érythroses palmaires ?","Coloration jaune des paumes","Coloration rouge de la région thénarienne et hypothénarienne","Coloration bleutée des doigts","Coloration blanche des éminences","2","Le document indique : 'Erythroses palmaires : Coloration rouge de la région thénarienne et hypothénarienne'.","Easy"
"Quel est le profil électrophorétique évocateur de cirrhose ?","Bloc alpha","Bloc bêta-gamma","Hypergammaglobulinémie polyclonale","Hypoalbuminémie isolée","2","Le document mentionne : 'Hypergamma-globulinémie avec bloc bêta-gamma (évocateur) : profil cirrhotique'.","Easy"
"Quelle est la caractéristique du liquide d'ascite de la cirrhose sur le plan chimique ?","Riche en protides (> 30 g/l)","Pauvre en protides (< 25 g/l)","Taux de protides normal","Présence de fibrine","2","Le document indique : 'Chimie : Pauvre en protides : < 25g/l ; Liquide transsudatif'.","Easy"
"Quel germe est le plus fréquemment responsable de l'infection spontanée du liquide d'ascite ?","Klebsiella","E. Coli","Pseudomonas","Staphylocoque","2","Le document précise : 'Germe : E. Coli +++'.","Easy"
"Quel est le seuil de polynucléaires neutrophiles (PNN) dans le liquide d'ascite évocateur d'infection ?","> 100 mm3","> 250 mm3","> 500 mm3","> 1000 mm3","2","Le document indique : 'Biologie : > 250 mm3 de PNN altérés'.","Easy"
"Quel est le pourcentage de cirrhotiques qui développent un carcinome hépato-cellulaire selon le document ?","5%","10%","20%","30%","2","Le document mentionne : 'Carcinome hépato-cellulaire : Touche ~ 10% des cirrhotiques'.","Easy"
"Quel est le seuil d'alpha-foeto-protéine (AFP) évocateur d'un carcinome hépato-cellulaire ?","> 200 ng/ml","> 400 ng/ml","> 1000 ng/ml","Toute élévation","2","Le document indique : 'Alpha-foeto-protéine > 400ng/ml' (et >400 UI/ml).","Easy"
"Quelle est la médiane de survie du syndrome hépato-rénal de type 1 selon le document ?","15 jours","6 mois","1 an","3 mois","1","Le document précise : 'médiane de survie 15j (pour le type 1) - 6 mois (pour le type 2)'.","Easy"
"Dans le score de Child-Pugh, combien de points correspondent au stade A (cirrhose compensée) ?","5-6 points","7-9 points","10-15 points","Moins de 5 points","1","Le document indique : 'Stade A : 5-6 ; Stade B : 7-9 ; Stade C : 10-15'.","Easy"
"Selon le document, quelle est l'étiologie la plus fréquente de cirrhose à Madagascar ?","Virale (VHB)","Alcoolique","NASH","Biliaire","2","Le document mentionne : 'Alcoolique : 50-90% ; > 50% à Madagascar'.","Easy"
"Quel est le risque alcoolique quotidien pour développer une cirrhose chez l'homme selon le document ?","20 g/j","40 g/j","60 g/j","80 g/j","3","Le document précise : 'Risque : 40g/j chez la femme ; 60g/j chez l'homme'.","Easy"
"Dans la cirrhose alcoolique, quel rapport des transaminases est typique ?","ASAT < ALAT","ASAT > ALAT","ASAT = ALAT","ASAT et ALAT normales","2","Le document indique : 'Transaminases : cirrhose alcoolique : ASAT>ALAT'.","Easy"
"Quel anticorps est recherché pour le diagnostic de cholangite biliaire primitive (anciennement cirrhose biliaire primitive) ?","Ac anti-LKM1","Ac anti-nucléaires","Ac anti-mitochondrie de type M2","Ac anti-muscle lisse","3","Le document mentionne : 'Ac anti-mitochondrie de type M2' pour la cholangite biliaire primitive.","Easy"
"Quel est l'aspect TDM typique du carcinome hépato-cellulaire après injection de produit de contraste ?","Hyperdense persistant","Hypodense au temps portal (wash-out)","Hyperdense au temps portal","Isodense","2","Le document décrit : 'TDM abdominale : lésions de CHC : Lavage, = wash-out... Temps portal surtout tardif : plus rien, lésion hypodense'.","Easy"
"Quelle est la complication la plus fréquente de la cirrhose selon le document ?","Hémorragie digestive","Encéphalopathie hépatique","Ascite","Carcinome","3","Le document indique : 'Ascite : Complication la plus fréquente'.","Easy"
"Quel est le premier motif de décès dans la cirrhose ?","Hémorragie digestive","Encéphalopathie hépatique","Syndrome hépato-rénal","Infection","2","Le document précise : 'Encéphalopathie hépatique : premier motif de décès'.","Easy"
"Selon le document, quel stade de l'encéphalopathie de West Haven associe un coma calme avec des signes pyramidaux ?","Stade 1","Stade 2","Stade 3","Stade 4","3","Le document indique : 'Stade 3 : Coma calme avec des signes pyramidaux'.","Easy"
"À partir de quelle valeur de créatininémie parle-t-on de syndrome hépato-rénal selon les critères du document ?","> 100 µmol/l","> 130 µmol/l","> 150 µmol/l","> 200 µmol/l","2","Le document mentionne : 'Créatininémie > 130 µmol/l ou clearance < 40ml/min'.","Easy"
"Quel est l'aspect du foie à l'échographie dans la cirrhose ?","Homogène, contours réguliers","Hétérogène, contours irréguliers (bosselé)","Hyperéchogène diffus","Atrophie sans irrégularités","2","Le document indique : 'Echographie : Foie hétérogène ; Contours irréguliers (bosselé)'.","Easy"
"Quelle est la contre-indication à la ponction biopsie hépatique transpariétale ?","TP > 60%","TP < 50%","Plaquettes > 150.000","Absence d'ascite","2","Le document précise : 'Trans jugulaire : si contre-indication de la biopsie transpariétale : TP < 50%, Plaquettes < 100.000, Ascite'.","Easy"
"Quel est le mode de transmission de l'hémochromatose selon le document ?","Acquise","Congénitale (mutation du C282Y)","Virale","Toxique","2","Le document indique : 'Hémochromatose : Maladie congénitale (mutation du C282Y) ; rarement acquise'.","Easy"
"Quel médicament antiarythmique peut induire une hépatite médicamenteuse chronique ?","Amiodarone","Digoxine","Aténolol","Furosémide","1","Le document mentionne : 'Cardiologiques : Amiodarone (antiarythmique)'.","Easy"
"Dans la cirrhose cardiaque, quel signe clinique disparaît ?","Hépatomégalie","Reflux hépato-jugulaire (RHJ)","Ascite","Ictère","2","Le document indique : 'Et il n'y a plus de RHJ'.","Easy"
"Quelle est la première cause de mortalité parmi les complications de la cirrhose citée dans la conclusion ?","Ascite","Hémorragie digestive","Encéphalopathie hépatique","Syndrome hépato-rénal","3","La conclusion indique : 'Encéphalopathie hépatique : 1ère cause de mortalité'.","Easy"
"Selon le document, quelle est la définition des nodules de régénération dans la cirrhose ?","Amas d'hépatocytes fonctionnels","Amas d'hépatocytes non fonctionnelles à cause d'une perte de connexion vasculaire et biliaire","Prolifération de cellules biliaires","Zones de nécrose","2","L'introduction précise : 'Nodule de régénération : amas d'hépatocytes non fonctionnelles à cause d'une perte de connexion vasculaire et biliaire'.","Easy"
"Quelles sont les trois complications redoutables de la cirrhose citées dans l'introduction ?","Ascite, ictère, douleur","Hémorragies digestives, infection, cancer du foie","Varices, encéphalopathie, anémie","Hypersplénisme, thrombopénie, leucopénie","2","Le document mentionne : 'Gravité : ... complications redoutables : 1. Hémorragies digestives 2. Infection 3. Cancer du foie'.","Easy"
"Au stade compensé, que montre le bilan hépatique ?","Cytolyse élevée","Normal","Cholestase sévère","Insuffisance hépatocellulaire","2","Le document indique : 'Bilan hépatique : Normal ; Pas d'insuffisance hépatocellulaire ni cytolyse ni cholestase'.","Easy"
"Quel est le nom de l'évaluation non invasive qui mesure l'élasticité hépatique par onde ?","Fibroactitest","Elastométrie (fibroscan)","Fibrotest","Actitest","2","Le document décrit : 'Elastométrie : fibroscan (envoi d'onde... vitesse de propagation)'.","Easy"
"Dans la classification de West Haven, que retrouve-t-on au stade 1 ?","Confusion","Astérixis et désorganisation du cycle nycthéméral","Coma calme","Coma sans focalisation","2","Le document indique : 'Stade 1 : Astérixis ; Désorganisation du cycle nycthéméral'.","Easy"
"Quel est le taux normal de vitesse d'onde au fibroscan selon le document ?","2,5 Kpa","5 Kpa","7,9 Kpa","10 Kpa","2","Le document précise : 'N : 5 Kpa'.","Easy"
"Quel est le mécanisme de l'ictère dans la cirrhose décompensée ?","Hémolyse","Incapacité du foie à transformer la bilirubine libre (BL) en bilirubine conjuguée (BC) et compression des voies biliaires par les nodules","Obstruction des canaux biliaires extra-hépatiques","Destruction des hépatocytes","2","Le document indique : 'Ictère (à cause de l'incapacité du foie à transformer BL en BC; et aussi à cause des nodules de régénération qui compriment les voies biliaires)'.","Easy"
"Quel est le mode de ponction biopsie hépatique recommandé en cas d'ascite importante ?","Transpariétale","Transjugulaire","Laparoscopique","Échoguidée","2","Le document cite la voie transjugulaire en cas d'ascite.","Easy"
"Quel est le facteur de coagulation évalué en cas d'ictère important pour juger de l'IHC ?","Facteur VII","Facteur V","Facteur II","Fibrinogène","2","Le document indique : 'TP diminuée (si ictère important, TP diminuée donc évaluer à partir du facteur V)'.","Medium"
"Quel est l'effet de la vitropression sur les angiomes stellaires ?","Ils persistent","Ils s'effacent","Ils deviennent douloureux","Ils changent de couleur","2","Le document précise : 's'effaçant à la vitropression'.","Easy"
"Quel est le signe d'appel de l'infection du liquide d'ascite cité en premier ?","Fièvre","Douleur abdominale","Diarrhée","Ictère","1","Le document liste : 'Fièvre, Douleur abdominale, Diarrhée' (fièvre en premier).","Easy"
"Quel est le taux d'albumine normale selon le document ?",">35 g/l","28-35 g/l","<28 g/l",">40 g/l","1","Le score de Child-Pugh indique : 'Albuminémie >35g/l' = 1 point.","Easy"
"Quel est le taux de bilirubine normale selon le document ?","<35 µmol/L","35-50 µmol/L",">50 µmol/L","<20 µmol/L","1","Le score Child-Pugh : 'Bilirubinémie < 35 µmol/L' = 1 point.","Easy"
"Quel est le taux de TP normal selon le document ?",">60%","40-60%","<40%",">80%","1","Child-Pugh : 'TP >60' = 1 point.","Easy"
"Quel est le stade de l'encéphalopathie correspondant à une confusion avec désorientation ?","Stade 1","Stade 2","Stade 3","Stade 4","2","Document : 'Stade 2 : Confusion (désorientation spatiale et temporelle)'.","Easy"
"Quel est le traitement de première intention de l'ascite ?","Non précisé dans le document","Le document ne détaille pas le traitement","Diurétiques","Paracentèse","1","Le document ne donne pas de traitement spécifique de l'ascite dans ce chapitre.","Easy"
"Quel est le type d'anémie observé dans la cirrhose ?","Microcytaire","Normocytaire ou macrocytaire","Mégaloblastique","Hémolytique","2","Le document indique : 'Anémie normocytaire ou macrocytaire'.","Easy"
"Quel est le seuil de l'alpha-foeto-protéine pour le diagnostic de CHC selon le document ?",">200 ng/ml",">400 ng/ml",">1000 ng/ml","Toute élévation","2","Document : 'Alpha-foeto-protéine > 400ng/ml'.","Easy"
"Quel examen confirme le diagnostic de carcinome hépato-cellulaire ?","TDM","IRM","Ponction biopsie hépatique","Échographie","3","Document : 'Confirmation : PBH'.","Easy"
"Quelle est la principale cause d'ascite chez le cirrhotique ?","Hyperaldostéronisme","Hypertension portale et hypoalbuminémie","Insuffisance cardiaque","Infection","2","Le document associe l'ascite aux signes d'HTP et d'IHC.","Medium"
"Quel est le pourcentage de cirrhotiques ayant une ascite ?","Non précisé","Le document ne donne pas de pourcentage","La moitié","Très fréquent","1","Non précisé explicitement.","Easy"
"Quelle est la complication pulmonaire la plus fréquente de la cirrhose ?","Hydrothorax","HTP","Syndrome hépato-pulmonaire","Embolie pulmonaire","1","Le document cite 'Epanchement pleural = hydrothorax' en premier.","Easy"
"Quel est le nom de la classification de l'encéphalopathie hépatique ?","Child-Pugh","MELD","West Haven","Chicago","3","Document : 'CLASSIFICATION DE WEST HAVEN'.","Easy"
"À quel stade de West Haven l'astérixis disparaît-il ?","Stade 1","Stade 2","Stade 3","Stade 4","4","Document : 'Stade 4 : Disparition de l'asterixis'.","Easy"
"Quel est le facteur déclenchant le plus fréquent de l'encéphalopathie ?","Hémorragie digestive","Infection","Constipation","Médicaments","1","Document : 'Hémorragie digestive (!!+++)' en premier.","Easy"
"Quel est le seuil de la vitesse d'onde au fibroscan pour une fibrose F4 (cirrhose) ?",">7,9 Kpa",">12,5 Kpa",">15 Kpa",">20 Kpa","1","Document : 'Fibrose extensive : à partir de 7,9 Kpa' correspond à F4.","Medium"
"Quel est le rôle du fibroactitest ?","Mesurer l'élasticité","Mesurer l'activité nécrotico-inflammatoire (A) et la fibrose (F)","Mesurer la bilirubine","Mesurer les transaminases","2","Document : 'Fibroactitest : Activités nécrotico-inflammatoires du foie A (0-3) et F (0-4)'.","Medium"
"Quel est le stade F correspondant à la cirrhose dans le fibroactitest ?","F2","F3","F4","F1","3","Document : 'F4 = cirrhose'.","Easy"
"Quel est l'aspect du foie dans la cirrhose décompensée à la palpation ?","Difficile à examiner à cause de l'ascite","Toujours augmenté de volume","Toujours diminué","Normal","1","Document : 'Difficile à examiner à cause de l'ascite'.","Easy"
"Quelle est la valeur de la natrémie normale ?","135-145 mEq/l","125-135 mEq/l","145-155 mEq/l","130-140 mEq/l","1","Document : 'Si natrémie normal (135-145 mEq/l)'.","Easy"
"Que signifie une hypernatrémie chez un cirrhotique ?","Hyperhydratation extracellulaire simple","Hyperhydratation extracellulaire associée à une déshydratation intracellulaire","Hyperhydratation globale","Déshydratation extracellulaire","2","Document : 'Si hypernatrémie : hyperhydratation extracellulaire associé à une déshydratation intracellulaire'.","Medium"
"Que signifie une hyponatrémie chez un cirrhotique ?","Hyperhydratation extracellulaire simple","Hyperhydratation globale (extracellulaire + intracellulaire)","Déshydratation","Excès de sodium","2","Document : 'Si hyponatrémie : hyperhydratation extracellulaire(œdème) avec une hyperhydratation intracellulaire = globale'.","Medium"
"Quel est le risque d'une insuffisance rénale chez un cirrhotique ?","Gravissime","Bénigne","Récupération spontanée","Sans conséquence","1","Document : 'Insuffisance rénale même fonctionnelle est considéré comme gravissime'.","Easy"
"Quelle est la première cause de décès chez le cirrhotique ?","Hémorragie digestive","Encéphalopathie hépatique","Syndrome hépato-rénal","Carcinome","2","Document : 'Encéphalopathie hépatique : premier motif de décès'.","Easy"
"Quel est le type de liquide d'ascite dans la cirrhose ?","Transsudatif","Exsudatif","Hémorragique","Chyleux","1","Document : 'Liquide transsudatif'.","Easy"
"Quel est le taux de protides dans l'ascite cirrhotique ?","<25 g/l",">30 g/l","25-30 g/l",">35 g/l","1","Document : '< 25g/l'.","Easy"
"Quel est le taux de protides dans l'ascite tuberculeuse ?","<25 g/l",">30 g/l","25-30 g/l","<20 g/l","2","Document : 'Protides > 30g/l (exsudatif)'.","Easy"
"Quel type cellulaire prédomine dans l'ascite tuberculeuse ?","Polynucléaires neutrophiles","Lymphocytes","Mésothéliales","Éosinophiles","2","Document : 'lymphocytes+++'.","Easy"
"Quel examen permet de visualiser les granulations blanchâtres du péritoine dans la tuberculose ?","Laparoscopie","Endoscopie","Échographie","TDM","1","Document : 'Laparoscopie : granulations blanchâtres au niveau du péritoine'.","Medium"
"Quelle est la définition du syndrome hépato-rénal ?","Insuffisance rénale organique","Insuffisance rénale fonctionnelle sur cirrhose grave","Néphrite interstitielle","Glomérulonéphrite","2","Document : '= insuffisance rénale fonctionnelle qui accompagne une cirrhose grave'.","Easy"
"Quel est le critère d'exclusion pour le diagnostic de syndrome hépato-rénal ?","Protéinurie <0,5 g/24h","Créatinine >130","Présence d'une autre cause d'insuffisance rénale","Absence d'amélioration après expansion volémique","3","Document : 'Absence d'autres causes d'insuffisance rénale'.","Medium"
"Quel est le critère urinaire du syndrome hépato-rénal ?","Protéinurie > 0,5 g/24h","Sédiment urinaire normal","Hématurie","Leucocyturie","2","Document : 'Pas d'anomalie du sédiment urinaire (protéinurie < 0,5 g/24h)'.","Medium"
"Quelle est la survie médiane du syndrome hépato-rénal de type 2 ?","15 jours","6 mois","1 an","3 mois","2","Document : '15j (type1) - 6 mois (type2)'.","Easy"
"Quelle est la complication pulmonaire associée à l'hypoxie artérielle et aux dilatations vasculaires intrapulmonaires ?","Hydrothorax","Hypertension porto-pulmonaire","Syndrome hépato-pulmonaire","Embolie","3","Document : 'Syndrome hépato-pulmonaire : 1. Affection hépatique 2. Hypoxie artérielle 3. Dilatation vasculaire intra-pulmonaire'.","Medium"
"Quel est le signe échographique d'HTP correspondant à une anastomose porto-cave antérieure ?","Dilatation du tronc porte","Perméabilisation de la veine ombilicale","Ascite","Splénomégalie","2","Document : 'Perméabilisation de la veine ombilicale (dans le ligament rond) (anastomose porto-cave type antérieur)'.","Medium"
"Quel est le diamètre normal du tronc porte ?","<10 mm","<12 mm","<15 mm","<8 mm","2","Document : 'Dilatation du tronc porte (N < 12 mm)'.","Easy"
"Quel est le but de l'endoscopie digestive haute dans la cirrhose ?","Diagnostiquer l'étiologie","Rechercher des varices œsophagiennes","Évaluer la fibrose","Traiter l'ascite","2","Document : 'Endoscopie : Signes d'HTP ; Varices œsophagiennes et gastriques'.","Easy"
"Quelle est la triade de la cirrhose décompensée ?","Ascite, ictère, encéphalopathie","Foie cirrhotique, signes HTP, signes IHC","Varices, splénomégalie, œdèmes","Hépatomégalie, fièvre, douleur","2","Document : 'Clinique : triade : 1. Foie cirrhotique, 2. Signes d'HTP, 3. Signes d'insuffisance hépatocellulaire'.","Medium"
"Quel est le facteur de décompensation le plus fréquent ?","Infection","Traumatisme","Poursuite de l'intoxication éthylique","Évolution naturelle","3","Document liste mais sans ordre de fréquence.","Medium"
"Quel est le stade de fibrose F4 sur le fibroactitest ?","Fibrose légère","Fibrose modérée","Fibrose sévère","Cirrhose","4","Document : 'F4 = cirrhose'.","Easy"
"Quel est le taux de GGT typique dans la cirrhose décompensée ?","Normal","10-20 N","2-3 N","<2 N","2","Document : 'Gamma GT : 10-20N'.","Medium"
"Quel est le type de bilirubine élevée dans la cirrhose décompensée ?","Bilirubine libre","Bilirubine conjuguée","Bilirubine mixte","Bilirubine indirecte","3","Document : 'Hyperbilirubinémie conjuguée ou mixte'.","Medium"
"Quelle est la cytolyse typique de la cirrhose décompensée ?","ASAT et ALAT normales","ASAT et ALAT augmentées","ASAT seule augmentée","ALAT seule augmentée","2","Document : 'Cytolyse : ASAT - ALAT augmentée'.","Medium"
"Quel est le fer sérique dans la cirrhose décompensée ?","Diminué","Normal","Augmenté","Très bas","3","Document : 'Fer sérique augmenté'.","Medium"
"Quel est le risque de l'hyponatrémie chez le cirrhotique ?","Déshydratation","Encéphalopathie","Hémorragie","Insuffisance rénale","2","Document : 'Attention à l'hyponatrémie : extrêmement grave' car hyperhydratation globale pouvant précipiter une encéphalopathie.","Difficult"
"Quelle est l'importance du comptage des angiomes stellaires ?","Diagnostic étiologique","Évaluation de la sévérité de la cirrhose","Suivi de la fibrose","Prédiction du cancer","2","Document : 'Les compter car permet d'apprécier la gravité'.","Easy"
"Quel est le nom de la lésion ophtalmologique de la maladie de Wilson ?","Cerne de Kayser-Fleischer","Xanthélasma","Anneau de Corne","Cataracte","1","Document : 'yeux : cerne de? (Tâche verdâtre)' évoque l'anneau de Kayser-Fleischer.","Medium"
"Quel est le taux de céruléoplasmine dans la maladie de Wilson ?","Augmenté","Diminué","Normal","Variable","2","Document : 'déficit en céruléoplasmine'.","Easy"
"Quel est le traitement de l'encéphalopathie hépatique ?","Non détaillé dans le document","Lactulose, rifaximine","Non précisé","Transplantation","1","Le document ne détaille pas le traitement.","Easy"
"Quel est le but de l'alpha-foeto-protéine dans le suivi ?","Diagnostic de cirrhose","Dépistage du CHC","Évaluation de l'IHC","Surveillance de l'ascite","2","Document : 'Marqueur de carcinome hépato-cellulaire'.","Easy"
"Quel est le type de cirrhose le plus fréquent à Madagascar ?","Alcoolique","Virale B","Virale C","NASH","1","Document : 'Alcoolique : 50-90% ; > 50% à Madagascar'.","Easy"
"Quel est le risque alcoolique chez la femme ?","40 g/j","60 g/j","20 g/j","80 g/j","1","Document : '40g/j chez la femme ; 60g/j chez l'homme'.","Easy"
"Quel est le rapport ASAT/ALAT dans la cirrhose alcoolique ?",">2","<1","=1",">3","1","Document : 'ASAT>ALAT' ; souvent >1,5-2.","Medium"
"Quel est le signe biologique de l'alcoolisme aigu ?","Élévation de la GGT","Élévation des ASAT","Macrocytose","IgA élevé","1","Document : 'Elévation de gamma GT (prise d'alcool : augmentation de GGT puis normalisation après quelques jours)'.","Medium"
"Quel est l'anticorps de la cholangite biliaire primitive ?","Ac anti-LKM1","Ac anti-mitochondrie M2","Ac anti-nucléaire","Ac anti-muscle lisse","2","Document : 'Ac anti-mitochondrie de type M2'.","Easy"
"Quel est le type de femmes touchées par l'hépatite auto-immune ?","20-30 ans","40-50 ans","50-60 ans","Tout âge","1","Document : 'Femmes jeunes : (20-30 ans) Recherche d'une hépatite auto-immune'.","Medium"
"Quel est le type de femmes touchées par la cholangite biliaire primitive ?","20-30 ans","30-50 ans","50-70 ans","Jeunes","2","Document : 'Femmes d'âge moyen (30-50 ans)'.","Easy"
"Quel est le marqueur de l'hémochromatose ?","Ferritine basse","Ferritine élevée (>500)","Céruléoplasmine basse","Cuprurie élevée","2","Document : 'Elévation de la ferritinémie (> 500)'.","Easy"
"Quel est le diagnostic de certitude de l'hémochromatose ?","Biopsie hépatique","Test génétique","Ferritinémie","IRM","1","Document : 'Diagnostic : PBH +++ ; On retrouve une surcharge ferrique'.","Medium"
"Quel est le déficit enzymatique dans la maladie de Wilson ?","Céruléoplasmine","Alpha-1-antitrypsine","Ferroxidase","ATP7B","2","Document : 'déficit en céruléoplasmine' (protéine porteuse).","Medium"
"Quel médicament peut donner une cirrhose médicamenteuse chronique ?","Paracétamol","Amiodarone","Aspirine","Ibuprofène","2","Document cite 'Amiodarone' et 'Alpha-méthyl dopa' et 'Méthotrexate'.","Medium"
"Quelle est la cirrhose d'origine cardiaque due à ?","IC droite prolongée","IC gauche","Péricardite","Cardiomyopathie","1","Document : 'IC droite prolongée'.","Medium"
"Quel est le pronostic de la cirrhose cardiaque ?","Récupérable","Améliorable si traitement de l'IC","Sans espoir","Non précisé","2","Document ne précise pas mais 'foie ferme, douloureux au départ' évolutif.","Medium"
"Quel est le stade de Child-Pugh pour un patient avec bilirubine 40, albumine 30, TP 50%, ascite modérée, encéphalopathie stade 1 ?","A","B","C","Non classable","2","Bilirubine 40 = 2 pts, albumine 30 = 2 pts, TP 50% = 2 pts, ascite lame = 2 pts, encéphalopathie minime = 2 pts, total 10 = stade B? 7-9 = B, 10-15 = C. 10 pts = C.","Difficult"
"Un patient cirrhotique avec TP 35%, albumine 22, bilirubine 70, ascite abondante, coma stade 3 : quel score Child-Pugh ?","TP<40=3, albumine<28=3, bilirubine>50=3, ascite abondante=3, encéphalopathie stade3 = 3? Stade3 = coma = 3 pts. Total 15 = C.","Document Child-Pugh.","Difficult"
